word_added,s1,s2,s3,similarity_w,sum_cos
carros,"Este es tuning del bueno!! Vemos todo el proceso que lleva modificar un Seat Leon #Cupra290 para dejarlo literalmente DE CARRERAS, y para mi sorpresa no son ...","Construye o añade una carrocería con forma de cuchillo al armazón, pasa la columna del volante a través de un ""tablero de mandos"" dentro de la cabina y el resorte del freno detrás de la cabina. Sujeta un volante, coloca un asiento y ¡vete!.","Oscar Dávila, gerente general de Proraid, dio a conocer cuáles son los primeros pasos para fabricar un coche de carrera. El sueño de muchos de nuestros lectores es competir, subirse a lo más alto de un podio y ganar una competencia en cuatro ruedas. En ese sentido, es sumamente importante conocer cómo preparar un auto de carrera.",0.9964292645454408,3.0
divertida,"Este es tuning del bueno!! Vemos todo el proceso que lleva modificar un Seat Leon #Cupra290 para dejarlo literalmente DE CARRERAS, y para mi sorpresa no son ...","Si después de cepillar el trozo de madera, hay imperfecciones o astillas en los bordes es recomendable lijar la superficie para mejorar la terminación del auto de carrera. Pegar el parabrisas A 6 cm desde el borde de la trasera pegar, con cola fría, un trozo de madera de 5 cm de largo y …","Construye o añade una carrocería con forma de cuchillo al armazón, pasa la columna del volante a través de un ""tablero de mandos"" dentro de la cabina y el resorte del freno detrás de la cabina. Sujeta un volante, coloca un asiento y ¡vete!.",0.9958323240280152,3.0
coches,"Diseña el volante. Los corredores que agregan un volante a sus automóviles, sujetan el eje frontal al armazón usando un ""bolo"", un pedazo de caño despellejado y agujereado para adherir a la parte inferior central del eje frontal. El caño se inserta a través de un agujero perforado en …","Este es tuning del bueno!! Vemos todo el proceso que lleva modificar un Seat Leon #Cupra290 para dejarlo literalmente DE , y para mi sorpresa no son ...","Usar una broca para madera de 7 mm de diámetro. Para las ruedas delanteras hacer, a 8 cm desde el borde y a 1,5 cm desde el canto inferior, un agujero que atraviese la madera de lado a lado. Usar una broca para madera de 7 mm de diámetro.",0.9957561492919922,2.966510965372881
autos,Construye un automóvil de carreras casero y serás parte de la historia. También serás miembro de un un grupo selecto que mantiene este pasatiempo con vida en una era de controles computarizados y juegos electrónicos.,"• A 6 cm desde el borde de la trasera pegar, con cola fría, un trozo de madera de 5 cm de largo y 10 mm de espesor. • Para las ruedas traseras hacer, a 3,5 cm desde el borde y a 1,5 cm desde el canto inferior, un agujero que atraviese la madera de lado a lado. Usar una broca para madera de 7 mm de diámetro. • Para las ruedas delanteras hacer, a 8 cm desde el borde y a 1,5 cm desde el canto inferior, un …","Ahora que has aprendido a construir un coche de rally, ya estás listo para estar seguro mientras compites por trofeos de carreras, y el dinero del premio. Asegúrate de probar el nuevo coche de rally así los muchos controles de calidad que hayas agregado a la carcasa original y al motor.",0.995477020740509,2.9495223277386544
racer,"Como construir un racer desde cero.PBD, velcro y XT60Frame:www.allcomposites.esMotores:https://rc-innovations.es/Motores-drones-de-carreras-FPV-t-motor-f40-p...","Construcción de un chasis de aluminio Ferrari. Viajamos a unos 20 km al norte de Maranello, hacia la capital de la provincia, Módena, centro de la Terra dei motori.Ubicado en la Via Emilia, en las afueras de esta ciudad encontramos el Stabilimento Scaglietti.Esta fábrica tiene su origen en un taller de chapa y pintura fundada por Sergio Scaglietti.","En el primer artículo de esta serie –“Estampación y soldadura”– vimos que la materia prima de un automóvil de serie son bobinas de metal. Este metal es principalmente acero y, a veces, aluminio.Son varias las aleaciones que se utilizan y su espesor varía de unos 0,7 mm a poco más de 2 mm. Estas bobinas se cortan en hojas y se les da forma en prensas enormes, generalmente en varios ...",0.9951494932174684,2.9834249865020377
domingo,"Este es tuning del bueno!! Vemos todo el proceso que lleva modificar un Seat Leon #Cupra290 para dejarlo literalmente DE CARRERAS, y para mi sorpresa no son ...",Construye un automóvil de carreras casero y serás parte de la historia. También serás miembro de un un grupo selecto que mantiene este pasatiempo con vida en una era de controles computarizados y juegos electrónicos.,"Un auto de carrera puede ser un juego o un objeto de colección y sin duda tendrá mayor valor si lo hacemos nosotros mismos. Por eso en este proyecto enseñaremos a construir un auto de madera, que tenga la forma aerodinámica de uno de carrera.",0.9950127601623536,2.9705336282341626
santiago,"Este es tuning del bueno!! Vemos todo el proceso que lleva modificar un Seat Leon #Cupra290 para dejarlo literalmente DE CARRERAS, y para mi sorpresa no son ...","utilizado como rueda, un hilo estriado como eje de automóvil, o un trozo de madera como parabrisa. Con esta creatividad podemos construir el auto u otros jueguetes como un camión o avioneta. ANTES DE COMENZAR • Pedir ayuda a un adulto con el manejo y utilización de las herramientas que este proyecto necesita: el cepillo y taladro eléctrico.","Un auto de carrera puede ser un juego o un objeto de colección y sin duda tendrá mayor valor si lo hacemos nosotros mismos. Por eso en este proyecto enseñaremos a construir un auto de madera, que tenga la forma aerodinámica de uno de carrera.",0.9949390888214112,2.8800062877482886
noviembre,Construye un automóvil de carreras casero y serás parte de la historia. También serás miembro de un un grupo selecto que mantiene este pasatiempo con vida en una era de controles computarizados y juegos electrónicos.,ஜ۩۞۩ஜ LEA LA DESCRIPCION DEL VIDEO ஜ۩۞۩ஜ Ver lista de reproduccion de todas las casas que ...,"Un auto de carrera puede ser un juego o un objeto de colección y sin duda tendrá mayor valor si lo hacemos nosotros mismos. Por eso en este proyecto enseñaremos a construir un auto de madera, que tenga la forma aerodinámica de uno de carrera.",0.9947459697723388,3.0
primera,"A 6 cm desde el borde de la trasera pegar, con cola fría, un trozo de madera de 5 cm de largo y 10 mm de espesor. Para las ruedas traseras hacer, a 3,5 cm desde el borde y a 1,5 cm desde el canto inferior, un agujero que atraviese la madera de lado a lado.",Cómo construir un coche de carreras de caja de jabón Aspirante a joven Dale Earnhardts y Jimmie Johnsons han ido encontrando maneras de improvisar para emociones durante casi 80 años de carreras de coches. La primera carrera de la caja de jabón tuvo lugar en …,"El precio de este automóvil es 99,900 dólares, que incluye una estadía de seis días en la planta de Arizona de Local Motors para construir el automóvil. Verás, cuando alguien compra un Rally ...",0.9946436882019044,2.9836740385585383
event,"Este es tuning del bueno!! Vemos todo el proceso que lleva modificar un Seat Leon #Cupra290 para dejarlo literalmente DE CARRERAS, y para mi sorpresa no son ...","Construye una replica histórica o una de las versiones más modernas descritas debajo. Los automóviles de carrera originales realmente estaban hechos de cajas de jabón, cajones de madera que contenían barras de jabón envueltas en papel y embaladas en grandes cantidades, con ejes y ruedas de cochecitos de bebé antiguos.","utilizado como rueda, un hilo estriado como eje de automóvil, o un trozo de madera como parabrisa. Con esta creatividad podemos construir el auto u otros jueguetes como un camión o avioneta. ANTES DE COMENZAR • Pedir ayuda a un adulto con el manejo y utilización de las herramientas que este proyecto necesita: el cepillo y taladro eléctrico.",0.9946236610412598,2.9784789698761993
