word_added,s1,s2,s3,similarity_w,sum_cos
principales,About Press Copyright Contact us Creators Advertise Developers Terms Privacy Policy & Safety How YouTube works Test new features Press Copyright Contact us Creators ...,Hola hoy les presentamos a el automóvil y sus diferentes sistemas los cuales son los encargados de dar funcionamiento a tu vehículo de una manera s...,"Es autor del proyecto del nuevo Bulli de Ferrán Adriá y diseñador entre muchas otras obras del edificio Media-Tic situado en el distrito 22@ de Barcelona, un ejemplo de arquitectura sostenible.",0.9989248514175415,0.0
aire,"El SARS-CoV-2, el coronavirus que causa Covid-19, es capaz de permanecer en aire dentro de un automóvil conducido durante 15 minutos por un paciente que se confirmó que tenía la enfermedad. El ...","De acuerdo con el sitio Mucho neumático, el sistema de aire acondicionado automotriz no es distinto al de un refrigerador común. Se trata de un circuito cerrado compuesto de las siguientes ...",http://acprocold.comComo Funciona el Aire Acondicionado de AutoHow your vehicles AC System works - Spanish Versionhttp://facebook.com/acprocoldhttp://twitter...,0.9984150528907776,0.09288202407611088
dirección,"La dirección es el conjunto de órganos que permiten a cualquier vehículo variar su trayectoria para seguir el rumbo deseado. Para esta finalidad en general los sistemas de dirección utilizan las ruedas del vehículo, bien modificando su orientación (como en un automóvil), disminuyendo el perímetro de su circunferencia (como en una motocicleta al inclinarse apoyándose en el hombro del ...","Arquitecturas del Sistema de Dirección. En cuanto se refiere, a las disposiciones de los mecanismos que componen el sistema de dirección. Podemos distinguir dos casos principales: dirección para el eje delantero rígido y dirección para tren delantero de suspensión independiente. Cada uno de estos casos, tiene su propia disposición de mecanismos.",La dirección es el conjunto de mecanismos mediante los cuales se puede orientar las ruedas directrices de un vehículo. El desplazamiento en el automóvil se puede orientar hacia cualquier sentido gracias a la dirección.Si no existiera este sistema los autos solo se …,0.9983834028244019,0.42724948097997706
diferentes,"Frank Lloyd Wright, un gran aficionado a los coches, diseño en 1920 el conocido Road Machine; posiblemente se quedó en un prototipo de movilidad. En 1923, el eminente arquitecto del siglo XX, Adolf Loos, diseñó la carrocería de un automóvil para la marca francesa Lancia: el Loosmobil. Con un diseño bastante peculiar que le trajo muchas críticas, propuso un habitáculo sobreelevado en su …","Proceso ilustrativo de como dibujar un automovil en diferentes vistas: ""Vista en planta, en alzado y en perspectiva"". Usando plumones chartpak para la aplica...","Los arquitectos podemos decir que estamos de fiesta, o algo parecido, con la Bienal de Arquitectura que se esta realizando en el Centro Cultural Palacio de la Moneda; pero también quienes gustan de los autos han podido disfrutar de una muestra, el Salón del Automóvil 2006 en el Espacio Riesco, que lleva casi 5 días abierto y con una gran convocatoria.",0.9983425140380859,0.03828795115755578
motores,"Arquitectura del motor. Si analizamos la ficha técnica de cualquier automóvil hay un dato que siempre causa curiosidad a los entusiastas del automóvil, que arquitectura de motor usa el auto. 4 cilindros en línea, 6 cilindros en línea, o un motor V6.","En 1933, solo dos años después del Adler de Gropius, el arquitecto norteamericano Richard Buckminster Fuller presentó un coche que parecía venido del futuro. Su inspiración aeronáutica dio lugar a un coche de seis metros y tres ruedas construido en aluminio.","Hay motores de dos cilindros en V (en las motos tipo custom son muy habituales). Sin embargo, en el caso de los turismos, lo habitual es que los motores con esta disposición sean de 6, 8, 10 o 12 ...",0.9983350038528442,0.0845324350596168
potencia,"Cualquier experto en automóviles te dirá que siempre es mejor tener una buena dosis de potencia de reserva disponible para usar cuando es necesario, como a la hora de adelantar, de salir de una incorporación o para viajar cargado o en cuesta. Normalmente, cada vehículo tiene un motor que le ofrece la mejor relación entre potencia, prestaciones, consumos y precio.","La potencia se refiere a la velocidad con que es aplicada el torque y el motor que aplica esta fuerza.Eso podemos ver en la aceleración, el vehículo más potente acelera por ejemplo de 0 a 100 en el menor tiempo posible. Un ejemplo de potencia es cuando usted empuja un carro de supermercado a lo largo de una cuadra. Ahora suponga que un automóvil empuja ese mismo carro por la misma cuadra.",Supongamos un automóvil de 1500 kg que marcha por una carretera horizontal. Se conoce que la potencia que desarrolla para vencer la fricción es de 20 kW (26.8 CV) a 90 km/h y de 35 kW (46.9 CV) a 126 km/h Demuestre detalladamente que y que .,0.9982731342315674,0.11411770584620295
esenciales,"Los 8 pasos esenciales para crear un auto. ... Sus consideraciones contemplan modas, arquitectura, diseños, motivos, mercado en un plazo de trabajo de dos años.","Frank Lloyd Wright, un gran aficionado a los coches, diseño en 1920 el conocido Road Machine; posiblemente se quedó en un prototipo de movilidad. En 1923, el eminente arquitecto del siglo XX, Adolf Loos, diseñó la carrocería de un automóvil para la marca francesa Lancia: el Loosmobil. Con un diseño bastante peculiar que le trajo muchas críticas, propuso un habitáculo sobreelevado en su …","Elementos esenciales: • Sección de entradas: se trata de líneas de entrada, las cuales pueden ser de tipo digital o analógico. A estas líneas se conectan los sensores. • Sección de salidas: son una serie de líneas de salida, que también pueden ser de carácter digital …",0.9982513189315796,0.01755137496110216
gasolina,"""La arquitectura ha de ser moderna como un avión, en el que no sobra ni falta ningún elemento"", decía Fernández-Shaw, que colocó sobre las bombas de gasolina una marquesina doble que recuerda ...","Un automóvil, también denominado coche, carro, auto, etc; es un vehículo motorizado con ruedas utilizado para el transporte.La mayoría de las definiciones de automóvil, hacen referencia a los vehículos que circulan principalmente por las carreteras, con capacidad de uno a ocho personas, cuentan con cuatro neumáticos y transportan principalmente a personas, antes que mercaderías.","Curso de mecanica del automovil, arquitectura de motores. Motor en V: tiene los cilindros repartidos en dos bloques unidos por la base o bancada y formando un cierto angulo (60º, 90º, etc). Se utiliza este motor para 6 cilindros en adelante.",0.9981985092163086,0.04065598326382201
mantenimiento,"Control del nivel de aceite. Vamos a ver esta operación en un Peugeot 207: Motor delantero transversal de 4 cilindros en línea funcionando; Se ve el circuito de engrase; cárter del motor C M, bomba de aceite B A, filtro de aceite F A, conductos de lubricación a la partes baja y alta del motor C L y varilla de nivel V N; Para controlar el nivel de aceite el automóvil ha de estar sobre un ...","Los talleres de reparación y mantenimiento de vehículos cumplen una normativa estricta para la correcta recuperación y reciclaje de los residuos. Si cambias tú algún componente, acude al punto limpio más cercano. Y si piensas jubilar tu coche, hazlo responsablemente. [NOTA: Artículo publicado originalmente el 20/05/2012. El 23/05/2012 ...","Las tareas más habituales que se realizan en un mantenimiento preventivo del automóvil, son: Cambio de filtros y de aceite: dependiendo de cada marca, el cambio debe realizarse entre los 15.000 km y los 25.000 km de recorrido del vehículo. Si nuestro coche no llega a recorrer estos kilómetros, el cambio de filtros y aceite debe realizarse ...",0.9981977939605713,0.16463058379675782
chasis,"De acuerdo con Volkswagen, el chasis es el esqueleto de un auto. Esta estructura se encarga de conectar las cuatro ruedas con el sistema de dirección, por lo que le da soporte, rigidez y forma a tu coche. Sobre él recaen las cargas, esfuerzos y la masa total del auto. Leer también: ¿Qué sucede si pasas los topes sin frenar?","Descubre cómo está hecho el chasis de un carro, en las partes de un carro descubre porque son tan importantes y la forma que les hace resistentes. Los Automó...","Chasis de un vehículo todoterreno. Todo vehículo debe tener un núcleo estructural, un esqueleto sobre el que sustentar todos sus elementos. El chasis o …",0.9981755018234253,0.1374088449518615
elementos,"El mundo de la Arquitectura explicado de manera sencilla a través de comparaciones con elementos de la cultura popular, como el cine, la música o la tecnología. ... quien en 1886 presentó el primer automóvil de la historia con motor de combustión interna. ... reproductores de DVD, y un largo sinfín de elementos tecnológicos.","Esta página se editó por última vez el 12 abr 2020 a las 06:32. El texto está disponible bajo la Licencia Creative Commons Atribución Compartir Igual 3.0; pueden aplicarse cláusulas adicionales.Al usar este sitio, usted acepta nuestros términos de uso y nuestra política de privacidad. Wikipedia® es una marca registrada de la Fundación Wikimedia, Inc., una organización sin ánimo de ...","Es autor del proyecto del nuevo Bulli de Ferrán Adriá y diseñador entre muchas otras obras del edificio Media-Tic situado en el distrito 22@ de Barcelona, un ejemplo de arquitectura sostenible.",0.9981711506843567,0.018310903853671352
todas,"Desde las primeras décadas del siglo pasado, la arquitectura se afana en aprender del automóvil, y éste presenta los últimos modelos con el telón de fondo de las obras recientes, haciendo resonar carrocerías y construcciones en un concierto de deseo y seducción: tras la lección rigurosa de la cadena de montaje, el enseñaría a la la importancia decisiva de la publicidad en el …","Un automóvil, también denominado coche, carro, auto, etc; es un vehículo motorizado con ruedas utilizado para el transporte.La mayoría de las definiciones de automóvil, hacen referencia a los vehículos que circulan principalmente por las carreteras, con capacidad de uno a ocho personas, cuentan con cuatro neumáticos y transportan principalmente a personas, antes que mercaderías.","Los arquitectos podemos decir que estamos de fiesta, o algo parecido, con la Bienal de Arquitectura que se esta realizando en el Centro Cultural Palacio de la Moneda; pero también quienes gustan de los autos han podido disfrutar de una muestra, el Salón del 2006 en el Espacio Riesco, que lleva casi 5 días abierto y con una gran convocatoria.",0.998153805732727,0.05223653780873201
dentro,"En 1923, el eminente arquitecto del siglo XX, Adolf Loos, diseñó la carrocería de un automóvil para la marca francesa Lancia: el Loosmobil. Con un diseño bastante peculiar que le trajo muchas críticas, propuso un habitáculo sobreelevado en su parte trasera que anticipa la futura construcción de caravanas a partir de los años 50.","Un automóvil, también denominado coche, carro, auto, etc; es un vehículo motorizado con ruedas utilizado para el transporte.La mayoría de las definiciones de automóvil, hacen referencia a los vehículos que circulan principalmente por las carreteras, con capacidad de uno a ocho personas, cuentan con cuatro neumáticos y transportan principalmente a personas, antes que mercaderías.","Proceso ilustrativo de como dibujar un automovil en diferentes vistas: ""Vista en planta, en alzado y en perspectiva"". Usando plumones chartpak para la aplica...",0.9981107711791992,0.03764612371699303
fabricación,"La fabricación de automóviles se refiere a la producción industrial de vehículos automóviles en fábricas habilitadas para ello. Es una de las etapas indispensables de la industria automotriz, junto a la comercialización.La de requiere un capital humano y financiero muy importante.. Dependiendo del tipo de vehículo, la cantidad de unidades a fabricar por día y ...","Desde las primeras décadas del siglo pasado, la arquitectura se afana en aprender del automóvil, y éste presenta los últimos modelos con el telón de fondo de las obras recientes, haciendo resonar carrocerías y construcciones en un concierto de deseo y seducción: tras la lección rigurosa de la cadena de montaje, el automóvil enseñaría a la arquitectura la importancia de la publicidad en el exigente …",proceso de fabricación de un automóvil automoción by guillermo baruque procesos de manufactura puerta automóvil el plastico. automocion 6º lunas del automóvil proceso de fabricación. resumen upmons upc edu. la automoción el gran banco de pruebas de la industria 4. de piezas para el sector automoción umesal.,0.9980614185333252,0.1403927553421801
cilindros,"horizontales; esta forma de colocar los cilindros en dos filas opuestas con dos cada una y sus culata, permite un centro de gravedad bajo 6 horizontales, como el anterior con dos cilindros más 6 en V estrecha; con la V tan cerrada y una culata es un motor bastante compacto facilitando su acoplamiento en el automóvil","Si analizamos la ficha técnica de cualquier automóvil hay un dato que siempre causa curiosidad a los entusiastas del automóvil, que arquitectura de motor usa el auto. 4 cilindros en línea, 6 cilindros en línea, o un motor V6. Esto hace referencia a la cantidad de cilindros con los que cuenta el motor y a la construcción del bloque, si es en línea o en V, ahora en los autos ...","En los motores de combustión interna tales como los utilizados en los vehículos automotores, se dispone un ingenioso arreglo de cilindros junto con pistones, válvulas, anillos y otros mecanismos de regulación y transmisión, pues allí es donde se realiza la explosión del combustible, es el origen de la fuerza mecánica del motor que se transforma luego en movimiento del vehículo.",0.9980559349060059,0.19164942400561458
funcionamiento,"FUNCI ONAMIENTO DEL AUTOMOVIL EL MOTOR DE COMBUSTIÓN (DIESEL) El funcionamiento es parecido al motor de explosión, pero con los siguientes variantes: • En el tiempo de admisión, los cilindros se llenan únicamente de aire por la válvula de admisión. • En el tiempo de compresión el pistón sube, comprimiendo y calentando","El motor. Se trata de una máquina destinada a producir movimiento mediante la transformación de la energía química en energía mecánica. El carburador es el dispositivo encargado de mezclar el aire y la gasolina. Tiene un depósito encargado de mantener constante el nivel de combustible a la salida del surtidor, o un tubo calibrado que une la cuba con el colector de admisión.",Funcionamiento del automóvil 2. El Sistema Eléctrico 3. El sistema de Combustible 4. Sistema de Resfrigeración 5. Sistema de Escape 6. Dirección y Alineación 7. Sistemas de Suspensión y Amortiguación 8. Sistema de Frenos 9. Energía del Movimiento 10. Sistemas de Seguridad 11. Las instrucciones en el Tránsito,0.9980490207672119,0.179824548496669
conjunto,"A principios de los años 20, los arquitectos, motivados por la dimensión tecnológica de la modernidad, comenzaron a diseñar vehículos motorizados; algunos de sus diseños fueron visionarios para la época y sirvieron como inspiración a ingenieros y fabricantes en el desarrollo de automóviles que tuvieron un gran éxito. Quizás, unos de los atractivos para que los arquitectos se","Más allá de las obras a él destinadas —de las fábricas a los garajes en altura, pasando por las autopistas o las gasolineras—, el automóvil cambió la arquitectura agitando el señuelo de la producción en serie frente a una vieja dama anclada en las rutinas de una tradición intemporal, e ilusionando con el sueño de la industria a ...","El trabajo en conjunto entre estacionamiento, espacios interiores y fachadas puede entregar resultados sumamente interesantes y únicos en que el estacionamiento cumple un rol fundamental y de interés pasando a ser un espacio de exhibición, el lugar en el que la obra se posa sobre el terreno o un mecanismo de construcción versátil y ...",0.9980111122131348,0.022878179815541553
combustible,"Esta arquitectura suele ser utilizada para vehículos de altas prestaciones. Los más comunes son V2, V6, V8, V10 y V12.",El tanque de gasolina de un automóvil es responsable de mantener la gran mayoría del gas en el sistema de combustible. Este tanque se puede llenar desde el exterior a través de un pequeño orificio que está sellado con un tapón de gasolina cuando no está en uso.,"En esta segunda parte del post, hablaremos de los motores “menos comunes”. Empezaremos hablando de los motores con los cilindros en V y W Los motores en V, ya sea V4 (Utilizados principalmente para motos), V5 (Motor muy poco común), V6, V8, V10, V12. A partir de los motores V6 se suelen utilizar en vehículos de gran cilindrada ya sea deportivos, coches de alta gama o todoterrenos. Los ...",0.9980074167251587,0.21750634184495657
bloque,"Librerías bloques AutoCAD para arquitectura: + librerías para descarga gratuita: 3 Dimensiones - 3d, Accesibilidad - supresión barreras arquitectónicas, Aparcamientos-ordenación, Ascensores y elevación, Barandillas y balcones, Carpintería de exteriores, Cuadros y leyendas, Detalles constructivos, Equipamiento hospital, Equipos y maquinaria obra, Escaleras, Escudos y logotipos, Estudio ...","- Planos y dibujos de coches en formato .dwg para programas CAD. Ver más ideas sobre dibujos de coches, autocad, autocad gratis.","- Descarga directa y gratis de Bloque AutoCAD de Automóvil / Carro dwg marca Beetle (vista en planta, elevación alzados lateral y frontal)",0.9979596138000488,0.2468592658771252
sistemas,"El automóvil cuenta con varios sistemas para su funcionamiento, pero los que mencionaremos son algo más importantes que los demás, en muchas ocasiones estos sistemas funcionan al mismo tiempo, y si uno de ellos falla debes arreglarlos de forma inmediata.",Hola hoy les presentamos a el automóvil y sus diferentes sistemas los cuales son los encargados de dar funcionamiento a tu vehículo de una manera s...,"Una breve historia de la arquitectura automotriz La mejor manera de entender por qué las proporciones y formas de los automóviles han variado tanto desde los primeros días de su concepción hasta nuestra época, es a través del empaquetamiento de sus componentes; el cual ocupa un rol muy importante en el proceso de diseño de los automóviles.",0.9979568719863892,0.18640890663919152
través,"La incorporación del automóvil en la fotografía de arquitectura, es una atractiva herramienta para ayudar al espectador a descifrar la escala de una obra. Con ella, no sólo se logran trasmitir nociones de las medidas de los elementos fotografiados, sino que también es posible generar interesantes relaciones que pueden favorecer la composición la de una imagen.","Frank Lloyd Wright, un gran aficionado a los coches, diseño en 1920 el conocido Road Machine; posiblemente se quedó en un prototipo de movilidad. En 1923, el eminente arquitecto del siglo XX, Adolf Loos, diseñó la carrocería de un automóvil para la marca francesa Lancia: el Loosmobil. Con un diseño bastante peculiar que le trajo muchas críticas, propuso un habitáculo sobreelevado en su …","Desde los comienzos de la era moderna, ha habido una fuerte relación entre la arquitectura y el automóvil, sobre todo en la obra de Le Corbusier. Le Corbusier estaba fascinado con su automóvil ( el Voisin C7 Lumineuse ), la estética de esta eficaz máquina de producción masiva, llego a influenciar profundamente sus diseños.",0.9979392290115356,0.11471548613691915
manera,El futuro de las viviendas pasa por un empleo de las tecnologías más evidente. El desarrollo y el futuro de la arquitectura dependen claramente de ello para poder dar un salto cualitativo y hacer que las viviendas sean cada vez más eficientes y con costes de producción más bajos. Y todo esto sin dejar de lado el diseño. Hay que buscar el ...,"Es autor del proyecto del nuevo Bulli de Ferrán Adriá y diseñador entre muchas otras obras del edificio Media-Tic situado en el distrito 22@ de Barcelona, un ejemplo de arquitectura sostenible.","Desde los comienzos de la era moderna, ha habido una fuerte relación entre la arquitectura y el automóvil, sobre todo en la obra de Le Corbusier. Le Corbusier estaba fascinado con su automóvil (el Voisin C7 Lumineuse), la estética de esta",0.9979068040847778,0.03768735644338397
control,"Unidad de control de motor o ECU (sigla en inglés de engine control unit) es una unidad de control electrónico que administra varios aspectos de la operación de combustión interna del motor. Las unidades de de motor más simples solo controlan la cantidad de combustible que es inyectado en cada cilindro en cada ciclo de motor. Las más avanzadas controlan el punto de ignición, el ...","Denominada ARMv8-R, la arquitectura de ARM aporta nuevas capacidades para las aplicaciones embebidas de tiempo real empleadas en control industrial y seguridad en vehículos. ARMv8-R se basa en la de 32 bits ARMv7-R con que están construidos los chips Cortex-R. Las especificaciones de la ARMv8-R mejoran significativamente las soluciones de …",componentes de un sistema de control contenidos: 1. componentes de un s.c. 2. el regulador 3. transductores y captadores 4. transductores de posiciÓn 5. transductores de velocidad 6. transductores de temperatura 7. transductores de presiÓn 8. medida de iluminaciÓn 9. comparadores y actuadores,0.9979004263877869,0.04386838579808929
combustión,"Esta arquitectura suele ser utilizada para vehículos de altas prestaciones. Los más comunes son V2, V6, V8, V10 y V12.","Motor Wankel o rotativo Esta arquitectura es completamente diferente a lo que estamos acostumbrados a nombrar como motor de combustión. La función de biela y pistón se sustituye por un rotor, este es el sustituto del pistón para realizar los tiempos de combustión.","Existen diferentes arquitecturas, algunas prácticamente en desuso por las nuevas normas de anticontaminación, pero vamos a tratar de explicar pros y contras de cada arquitectura. Lo primero que vamos a explicar son las diferentes disposiciones que existen en un motor: Motor con los cilindros en línea Motor con los cilindros en V y W Motor con los cilindros opuestos Motores rotativos ...",0.9978732466697693,0.1827334014456574
posible,"Quizás, unos de los atractivos para que los arquitectos se volcaran al sector de la automoción, fue el desafío de diseñar espacios habitables con cierta aerodinámica impulsados con un motor sobre cuatro ruedas, unos vehículos destinados a moverse por las grandes ciudades. Walter Gropius diseñó varios vehículos, ninguno de ellos tuvo éxito.","La evolución histórica del automóvil, pieza clave de la cultura industrial moderna, ha influido decisivamente en la arquitectura y en el urbanismo del siglo XX. ... ""La máquina por excelencia: arquitectura y automóvil, una historia moderna"". 'Arquitectura Viva' (Madrid), nº 106, 2006, pp. 25-30. ...","Arquitectura prefabricada: un futuro posible. por Alicia Galán Álvarez. Le Corbusier, en su libro Hacia una arquitectura, planteaba ya la cuestión de si una casa debería poder comprarse como se compra un automóvil, de un modo inmediato y sin tiempos de espera por su proceso de fabricación o construcción. Un automóvil es lo que entendemos como un ...",0.9978697299957275,0.16221231095337263
nuevo,"Este nuevo “cuatro patas” está construido en base a una arquitectura de plataforma modular, con un complejo sistema de locomoción de piernas y ruedas, control direccional de 360 grados y una gama de sensores para observación remota y TIGER se conduce como un vehículo con tracción en las cuatro ruedas y está en su modo más eficiente porque se mueve por tracción.","Desde las primeras décadas del siglo pasado, la arquitectura se afana en aprender del automóvil, y éste presenta los últimos modelos con el telón de fondo de las obras recientes, haciendo resonar carrocerías y construcciones en un concierto de deseo y seducción: tras la lección rigurosa de la cadena de montaje, el enseñaría a la la importancia decisiva de la publicidad en el …","Ser el mejor recolector de risas en Monsters Inc. tiene sus beneficios. Mike compra un lujoso auto de seis ruedas, pero el aroma a auto nuevo no dura mucho cuando Sulley intenta conducirlo. El orgullo que Mike siente por su auto solo es superado por la falta de aptitudes de Sulley detrás de volante.",0.9978427886962891,0.05752459168795582
información,"Frank Lloyd Wright, un gran aficionado a los coches, diseño en 1920 el conocido Road Machine; posiblemente se quedó en un prototipo de movilidad. En 1923, el eminente arquitecto del siglo XX, Adolf Loos, diseñó la carrocería de un automóvil para la marca francesa Lancia: el Loosmobil. Con un diseño bastante peculiar que le trajo muchas críticas, propuso un habitáculo sobreelevado en su …","Un automóvil, también denominado coche, carro, auto, etc; es un vehículo motorizado con ruedas utilizado para el transporte.La mayoría de las definiciones de automóvil, hacen referencia a los vehículos que circulan principalmente por las carreteras, con capacidad de uno a ocho personas, cuentan con cuatro neumáticos y transportan principalmente a personas, antes que mercaderías.","Para cada información se necesita un cable propio. Debido a ello, con cada información adicional crece también la cantidad de cables y pines en las unidades de control Por ese motivo este tipo de transmisión de datos sólo es GT SISTEMAS DE MULTIPLEXADO CURSO 2010/11 unidades de control.",0.9978356957435608,0.033631494809905245
