word_added,s1,s2,s3,similarity_w,sum_cos
red,"¡Vuelve a Santiago la ya conocida Red Bull Soapbox Race! A partir de hoy y hasta finales de septiembre se estarán recibiendo las postulaciones de los equipos más locos y valientes de Chile, donde tendrán que ingeniárselas para dar con un auto que combine creatividad, locura y velocidad.","The Red Bull Soapbox Race is a soapbox race organised by the Red Bull company. First held in 2000, over a hundred races have been held in multiple countries around the world.",The Red Bull Soapbox Race hit Oman for the first time ever and the results were truly spectacular. Runaway success on the streets of Seattle The characteristic chaos of a Red Bull Soapbox Race ...,0.996580183506012,0.5720578453730361
soapbox,"Soapbox Race World. Download. Return to the streets of Need for Speed: World! Download the launcher. Multiple Servers. Our server list consists of various community-hosted servers, along with official servers operated by project staff. Custom Economy.",The Red Bull Soapbox Race hit Oman for the first time ever and the results were truly spectacular. Runaway success on the streets of Seattle The characteristic chaos of a Red Bull Soapbox Race ...,"The Red Bull Soapbox Race is a soapbox race organised by the Red Bull company. First held in 2000, over a hundred races have been held in multiple countries around the world.",0.9959323406219482,0.7903737241735821
bull,"Red Bull Soapbox: Los autos más locos, en Turín ... Mira todos los accidentes y colisiones de la primera Red Bull Soapbox Race de Bulgaria. Así es una carrera de coches de madera sin frenos.","The Red Bull Soapbox Race is a soapbox race organised by the Red Bull company. First held in 2000, over a hundred races have been held in multiple countries around the world.",The Red Bull Soapbox Race hit Oman for the first time ever and the results were truly spectacular. Runaway success on the streets of Seattle The characteristic chaos of a Red Bull Soapbox Race ...,0.9950742721557617,0.7431620210075129
derby,"AASBD The All-American Soap Box Derby is a youth racing program which has been run since 1934. Events Gravity racing capital of the world! 989 feet of gravity-powered fun and excitement. Education Bringing Soap Box Derby into the classroom. It’s Gravity Powered and STEM Driven! Store Purchase official Soap Box Derby car kits, adult car kits, wheels, parts, souvenirs and more.",The National Super Kids Classic is a Soap Box Derby® race for physically and mentally …,The Corporate Derby Challenge™ is a high energy event that ignites a team's …,0.9205699563026428,0.4686162627042588
carrera,"Red Bull Soapbox Race es una carrera de autos locos que se realiza en todo el mundo, abierto al público, donde cada equipo puede inscribirse y …",UNA CARRERA PARA LOS LOCOS AVENTUREROS. Red Bull Soapbox Race 2020. Parque Metropolitano 14 de Marzo 2020.,Los diseños de carros más increíbles y creativos dirán presente este sábado en el Parque Metropolitano de Santiago cuando se celebre la tercera edición de Red Bull Soapbox Race. Carrera que se realiza en varios países alrededor del mundo y que tendrá 35 autos locos bajando por una pista donde los pilotos podrán alcanzar más de 40 ...,0.9146130084991455,0.644854736659344
box,"Soapbox Race World. Download. Return to the streets of Need for Speed: World! Download the launcher. Multiple Servers. Our server list consists of various community-hosted servers, along with official servers operated by project staff. Custom Economy.",soapbox race world is an open source project working on bringing back nfs world to everyone like in the good old days.,"Red Bull Soapbox Race returned to Dallas, Texas, for the first time since 2012 and boy did the race deliver. Watching. Tokyo, Japan. 44 min.",0.8841280341148376,0.3757329453560663
world,"Soapbox Race World. Download. Return to the streets of Need for Speed: World! Download the launcher. Multiple Servers. Our server list consists of various community-hosted servers, along with official servers operated by project staff. Custom Economy.",soapbox race world is an open source project working on bringing back nfs world to everyone like in the good old days.,Download Links Different Methods to get the Game Launcher and Need For Speed: World Game Files Recommended Official Launcher (Release_2.1.x.x.zip) Download Windows Only Community Installer (SBRW.Installer.exe) Download Windows Only Verify Hash (Checks for any missing or corrupted files placing VerifyHash.exe […],0.8640357851982117,0.40266295733955115
soap,"Soapbox Race World. Download. Return to the streets of Need for Speed: World! Download the launcher. Multiple Servers. Our server list consists of various community-hosted servers, along with official servers operated by project staff. Custom Economy.","In 2007, the New York Times contrasted the creative nature of the Red Bull series adult based teams, with the traditional American view of youth based Soap Box Derby, where design options were limited. Reviewing the 2008 Belfast race, the News Letterrelated that it was ""difficult to describe the quality of the lunacy on display"" Reviewing the 2011 Los Angeles event, the Huffington Post described it as a piece of rare wholesome fun so rare in modern-day big cities, and through the various designs and teams it sho…",The Red Bull Soapbox Race hit Oman for the first time ever and the results were truly spectacular. Runaway success on the streets of Seattle The characteristic chaos of a Red Bull Soapbox Race ...,0.8634332418441772,0.837521414074667
car,"With Soapbox Race World, servers can provide custom game modifications to their players, ranging from simple lighting mods to totally new cars! Ready to hit the streets? Download the launcher now!","Red Bull Soapbox Race 2019 went to Lithuania and teams behind the funny race cars had the time of their lives. Dallas, Texas, USA. 44 min.","The Soapbox Derby is a motorless car race widely held in North America and Europe, derived from a race in which children run down the hill in a wooden soapbox with wheels attached to it. These ‘race’ only use acceleration from gravity to pass around the corners or through obstacle courses, without using an engine or a motor.",0.8523479700088501,0.5576668075735676
racing,"Soapbox Race World. Download. Return to the streets of Need for Speed: World! Download the launcher. Multiple Servers. Our server list consists of various community-hosted servers, along with official servers operated by project staff. Custom Economy.",Racing teams mix hilarious pageantry with insane homemade soapbox cars that are as creative as they are fast. ... Red Bull Soapbox Race 2019 went to Lithuania and teams behind the funny race cars ...,"The winners of events receive a trophy and various special prizes, such as a trip to the Macau Formula 3 Grand Prix to meet Carlos Sainz (Hong Kong 2012 ), a tour of the Red Bull Racing Factory, including a high performance track day (London 2013 ). In the 2007 Providence race, the three highest scoring teams received trips. A People's Choice Award is given to the audience's favorite team. Prize money is also awarded for the best charity entrant - 5,000 Euros for the 2004 Cork race.",0.8515629768371582,0.4583618089827527
grid,"Soapbox Race World. Download. Return to the streets of Need for Speed: World! Download the launcher. Multiple Servers. Our server list consists of various community-hosted servers, along with official servers operated by project staff. Custom Economy.",The Red Bull Soapbox Race hit Oman for the first time ever and the results were truly spectacular. Runaway success on the streets of Seattle The characteristic chaos of a Red Bull Soapbox Race ...,"Red Bull Soapbox Race returned to Dallas, Texas, for the first time since 2012 and boy did the race deliver. Watching. Tokyo, Japan. 44 min.",0.8443160057067871,0.7248935520442542
locos,"¡Vuelve a Santiago la ya conocida Red Bull Soapbox Race! A partir de hoy y hasta finales de septiembre se estarán recibiendo las postulaciones de los equipos más locos y valientes de Chile, donde tendrán que ingeniárselas para dar con un auto que combine creatividad, locura y velocidad.","Red Bull Soapbox Race es una carrera de autos locos que se realiza en todo el mundo, abierto al público, donde cada equipo puede inscribirse y …","Red Bull Soapbox Race: la carrera de ‘autos locos’ que estará este sábado en el Parque Metropolitano. Felipe Valdés B. 12 mar 2020 12:59 PM. Se esperan cerca de 10 mil asistentes a este evento de vehículos sin motor, que aprovechan la gravedad para circular por intrincados circuitos.",0.8267308473587036,0.3380322388910133
build,"1. Use a solid base. Start with something that is already a reasonably proven and robust device. You see so many soapboxes with a bicycle or go-kart design as the basis, or …","Hyundai designers have devised step-by-step plans for you to build your own soapbox derby racer at home using commonly available materials. Dan Carney | Sep 24, 2020 The pandemic’s restrictions on activities have people looking for home do-it-yourself projects, and if these projects can involve family members to give them something to do too, so much the better.","Get on your soapbox: how to build a gravity racer The basics. Sketchup is a free and very useful tool for visualising your soapbox design. For inspiration, check out the... Next steps. We started with the side panels and built the chassis to suit. If you don’t have access to a CNC (Computer... The ...",0.7983415126800537,0.5218844845137345
