word_added,s1,s2,s3,similarity_w,sum_cos
world,"With Soapbox Race World, servers can provide custom game modifications to their players, ranging from simple lighting mods to totally new cars! Ready to hit the streets? Download the launcher now!",Lee Atentamente la Descripción! Información Y LINKS Nuestra Comunidad*Encuentra todo lo relacionado con nuestro servidor de habla hispana; The Is O...,La emocionante carrera de Red Bull Soapbox [fotos] En esta singular carrera participan equipos de adultos con extraños carros fabricados en casa y que funcionan a base de pura gravedad.,0.9850995540618896,2.9265808656306467
locos,"Red Bull Soapbox Race: la carrera de ‘autos locos’ que estará este sábado en el Parque Metropolitano. Felipe Valdés B. 12 mar 2020 12:59 PM. Se esperan cerca de 10 mil asistentes a este evento de vehículos sin motor, que aprovechan la gravedad para circular por intrincados circuitos.",Regresan los autos locos de la Red Bull SoapBox Race La competencia vuelve a Santiago tras cuatro años de ausencia y se realizará en 2020 en el cerro San Cristóbal.,"Red Bull Soapbox Race, la competencia de autos sin motor tendrá lugar por primera vez en nuestro país y se enfrentarán a un circuito especialmente diseñado s...",0.9821009635925292,2.51468726575018
racing,"La carrera de autos locos Red Bull SoapBox Race inicia su etapa de postulaciones para partcipar con el más creativo, loco y rápido de los autos. En 2020 vuelve uno de los eventos más ...",Mira todos los accidentes y colisiones de la primera Red Bull Soapbox Race de Bulgaria. Así es una carrera de coches de madera sin frenos. ... 300 carreras para Red Bull Racing. F1.,UNA CARRERA PARA LOS LOCOS AVENTUREROS. Red Bull Soapbox Race 2020. Parque Metropolitano 14 de Marzo 2020.,0.9757038354873656,2.353662685685232
cdmx,"Una carrera donde los coches no tiene motor y, además de la velocidad, es necesario creatividad y originalidad. Esta es la fórmula de Red Bull Soapbox Race CDMX 2016.","Este domingo se llevó a cabo la carrera ‘Red Bull Soapbox Race CDMX’, una competencia de obstáculos con carritos tipo ‘avalancha’ que se deslizan por una pendiente muy empinada, en este ...","Ciudad de México.- La noche del domingo un automóvil que al parecer era conducido a exceso de velocidad se llevó 7 puestos metálicos, y terminó su carrera arriba de unos postes de protección, recargado junto a una cámara del C5. No hubo heridos. El accidente ocurrió poco antes de la medianoche de este domingo, en la esquina de la avenida Del Trabajo y la calle Díaz de León, en el ...",0.9683213233947754,2.6082728495257346
driver,"El Soapbox está hecho de madera, varillas metálicas y materiales de conexión como escuadras, abrazaderas y tornillos.Las ruedas son de una carretilla y …","La compañía Red Bull celebra el domingo 14 de julio su anual 'Soapbox race', una carrera internacional de autos locos que reúne a varios equipos con sus bólidos artesanos con el objetivo de ...",La emocionante carrera de Red Bull Soapbox [fotos] En esta singular carrera participan equipos de adultos con extraños carros fabricados en casa y que funcionan a base de pura gravedad.,0.9631419181823729,2.7887162530885488
grid,"La carrera de autos locos Red Bull SoapBox Race inicia su etapa de postulaciones para partcipar con el más creativo, loco y rápido de los autos. En 2020 vuelve uno de los eventos más ...",Regresan los autos locos de la Red Bull SoapBox Race La competencia vuelve a Santiago tras cuatro años de ausencia y se realizará en 2020 en el cerro San Cristóbal.,La emocionante carrera de Red Bull Soapbox [fotos] En esta singular carrera participan equipos de adultos con extraños carros fabricados en casa y que funcionan a base de pura gravedad.,0.9628033638000488,2.484621572746971
event,"En 2020 vuelve uno de los eventos más entretenidos y desafiantes del mundo a Santiago. Tras cuatro años de ausencia, SoapBox Race, que en 2016 se realizó en la comuna de La Reina, regresará durante el primer semestre de 2020 y ya están abiertas las postulaciones para los valientes (y suficientemente locos) que quieran participar. Red Bull Soapbox Race es un evento abierto al público ...","Vuelve uno de los eventos más entretenidos y desafiantes de Santiago. El Red Bull Soapbox Race, que en 2016 se realizó en la comuna de La Reina, volverá durante el primer semestre de 2020 y ya ...","Para quienes asistan al Soapbox Race, la carrera contará con un circuito cerrado de televisión que dará a los asistentes la opción de ver el recorrido completo sin importar en qué parte se encuentren.Se podrá seguir a los participantes mientras recorren una pista que incorpora saltos, peraltes, curvas y obstáculos sorpresa.",0.9622408151626588,2.298864449010689
coches,"Misterio descifrado. Hyundai ha desvelado este lunes las peculiaridades del Hyundai Soapbox racer, su enigmático coche de carreras sin motor que anticipó a …","En 2020 vuelve uno de los eventos más entretenidos y desafiantes del mundo a Santiago. Tras cuatro años de ausencia, SoapBox Race, que en 2016 se realizó en la comuna de La Reina, regresará durante el primer semestre de 2020 y ya están abiertas las postulaciones para los valientes (y suficientemente locos) que quieran participar. Red Bull Race es un evento abierto al público ...","Buscando inspiración en algunos vehículos de la marca, y siguiendo la nueva identidad de la firma, el Concept 45 fue de gran ayuda, ya que en el tratamiento superficial del cuerpo de la caja, los paneles planos y la silueta en forma de cuña, se inspiran en el modelo antes mencionado. Materiales. El Hyundai está hecho de madera, varillas de metal y materiales de conexión como ...",0.9619525671005248,2.9246095532216643
build,I show you how to build a soapbox derby car. I won 1st place in my local soapbox derby race with this car design. Check out my footage of the soapbox crashe...,"Esta es una carrera en grupo. Y si a eso le sumamos que los autos no pueden utilizar un motor, el resto del equipo pasa a ser vital a la hora de impulsar los primeros movimientos del carro.",AB helping build the 2nd soapbox car for the Cool Dads Rock Soapbox Derby Festival,0.9618724584579468,2.6847947957918765
carros,"La carrera de autos locos Red Bull SoapBox Race inicia su etapa de postulaciones para partcipar con el más creativo, loco y rápido de los autos. En 2020 vuelve uno de los eventos más ...",La emocionante carrera de Red Bull Soapbox [fotos] En esta singular carrera participan equipos de adultos con extraños carros fabricados en casa y que funcionan a base de pura gravedad.,"Red Bull SoapBox Race 2020: Vuelve al Cerro San Cristóbal la carrera de autos locos más entretenida de Chile Mucha atención, que ya comenzó la etapa de postulaciones para partcipar con el más creativo, loco y rápido de los autos de Santiago",0.9586868286132812,2.1241870181845064
