word_added,s1,s2,s3,similarity_w,sum_cos
componentes,"En este reportaje, vamos a ver cómo se fabrica un coche, en cuatro pasos. Puede que te interese: 12 inventos que revolucionaron el automóvil. Antes de la puesta en marcha de la cadena de producción para la fabricación de un modelo concreto, numerosas personas han trabajado intensamente para que llegue ese momento.","Los componentes de aluminio han ido tomando un lugar importante en la construcción del automóvil, e incluso marcas como Ford ofrecen en la actualidad vehículos construidos en aluminio de grado militar con una resistencia alta y bajo peso.","La fabricación del automóvil precisa de trabajos previos, durante y después de su construcción, luego los veremos con más detalle. En la animación vemos el concepto de fabricación, es decir acoplar un conjunto de piezas, órganos, elementos y componentes independientes para conformar el automóvil.",0.9988447427749634,0.1553167558718619
diseño,"Tratándose del automóvil la palabra diseño puede estar dada en función de su apa-riencia externa; pero también los elementos que lo constituyen son diseñados, no por artistas sino por ingenieros, aunque en algunos casos este tenga oportunidad de mostrar algo de capacidad artística. Por tanto, el diseño de un automóvil alimentado","El diseño de automóviles, también conocido como diseño automovilístico o diseño de automoción, es la profesión implicada en el desarrollo de un automóvil. Normalmente está referido al diseño de automóviles de turismo, pero normalmente también se refiere a motocicletas, camiones, autobuses y furgonetas. Esta práctica, hoy en día, es llevada a cabo por un gran equipo que reúne diferentes …","La construcción real de vehículo se efectúa en diferentes fases. En la primera se crean vehículos virtuales en 3 dimensiones con dimensiones ideales. En una segunda fase, los primeros prototipos reales suelen fabricarse en un taller especializado para estos propósitos con una línea de producción limitada, en lugar de la fabricarse en la planta final de producción.",0.9985365867614746,0.1538150627878761
vehículo,"Los ocho pasos -y los cuatro años- para engendrar un auto, desde el primer dibujo hasta el lanzamiento oficial.","AUTOS, VEHÍCULOS, TOPS, LOS MEJORES TOPS, IMPRESIONANTE, NO LO CREERÁS, LOS PASOS para un AUTOSIGUENOS EN: https://twitter.com/TuCosmopolisVISITA N...","La construcción real de vehículo se efectúa en diferentes fases. En la primera se crean vehículos virtuales en 3 dimensiones con dimensiones ideales. En una segunda fase, los primeros prototipos reales suelen fabricarse en un taller especializado para estos propósitos con una línea de producción limitada, en lugar de la fabricarse en la planta final de producción.",0.9985058307647705,0.08045638485359634
partes,"La fabricación de un coche se divide, fundamentalmente, en cuatro etapas: prensado, chapistería, pintura y montaje. Vamos a repasar lo que se hace en cada una de estas cuatro etapas. ¿Sabías que en las dos primeras apenas intervienen personas?","La mayor parte de los automóviles actuales están construidos en acero de diferentes calibres, el acero se utiliza para crear el chasis y el cuerpo del vehículo, lo que podríamos relacionar con el esqueleto humano y se encarga de proteger a los ocupantes en un accidente. Puertas, techo y paneles de la carrocería son de acero.","Este material también se lo emplea para formar el chasis subyacente del vehículo o parte del esqueleto del coche, para así proteger a sus ocupantes en caso de un accidente. El peso de un auto proviene principalmente del acero, que en promedio puede contener cerca de 1.350 kg. Las camionetas, por otro lado, llegan a tener alrededor de 1.800 Kg.",0.9983494281768799,0.23869377267183292
sistema,"Proceso de producción A la hora de fabricar un vehículo normalmente se siguen los pasos descritos más abajo. Algunos fabricantes (especialmente de gama alta, ej. BMW) crean en vehículo a partir de la configuración del cliente, en lugar de crear vehículos con diferentes equipamientos, colores y variantes entre los que el cliente pueda elegir.","Esto significa que la planta de ""producción"" de un automóvil es un punto activo de ensamblaje donde trabajadores expertos y sistemas de robot unen todos los componentes necesarios separados para crear el producto final en un proceso de ""a la orden del día"". ... la carrocería se construye como un proceso secundario. ... Estos componentes ...","Se realiza la construcción mecánica y el diseño electrónico del mismo, para que el sistema sea capaz de generar el movimiento controlado de freno, acelerador y embrague de un automóvil ...",0.9982395172119141,0.10289872711686864
construcción,"En este reportaje, vamos a ver cómo se fabrica un coche, en cuatro pasos. Puede que te interese: 12 inventos que revolucionaron el automóvil. Antes de la puesta en marcha de la cadena de producción para la fabricación de un modelo concreto, numerosas personas han trabajado intensamente para que llegue ese momento.","Como se fabrica un automóvil, paso a paso. Como se fabrica un automóvil, paso a paso. Paso 1: Diseño. Folio en blanco. Los diseñadores realizan una media de entre 60 y 80 bocetos de potenciales diseños. ... Se construye un número limitado de unidades de preproducción para iniciar la …","La carrocería autoportante es una técnica de construcción de chasis en la cual la chapa externa del vehículo soporta parte (semi-monocasco) o toda la carga estructural del vehículo, se compone de un conjunto de bastidor y carrocería unidos entre sí remachados o soldados que forman la …",0.9981582760810852,0.05940076087852244
parte,"En este reportaje, vamos a ver cómo se fabrica un coche, en cuatro pasos. Puede que te interese: 12 inventos que revolucionaron el automóvil. Antes de la puesta en marcha de la cadena de producción para la fabricación de un modelo concreto, numerosas personas han trabajado intensamente para que llegue ese momento.","En paralelo se construyen los laterales. Las partes de un chasis de automóvil que más torsión soportan son los anclajes de la transmisión. Construir estas piezas con hojas de aluminio es muy complejo y caro, por eso se utilizan las piezas inyectadas. …","La construcción real de vehículo se efectúa en diferentes fases. En la primera se crean vehículos virtuales en 3 dimensiones con dimensiones ideales. En una segunda fase, los primeros prototipos reales suelen fabricarse en un taller especializado para estos propósitos con una línea de producción limitada, en lugar de la fabricarse en la planta final de producción.",0.9981327056884766,0.05874822928961878
piezas,"¿Sueñas con reconstruir un hotrod clásico pero dudas que puedas pagar las piezas? Si es así, no renuncies a tu sueño de construir un auto genial hasta que visites un depósito de chatarra profesional, uno que te permita elige tus propias piezas de auto, y ofrece una amplia selección de automóviles, incluidos algunos autos antiguos que, si estuvieran en buenas condiciones, se ...","Corte de piezas metálicas. En la segunda etapa del proceso de producción de un automóvil y ya que las piezas se tienen disponibles en cada estación, se realiza el corte de las piezas metálicas que servirán como el armazón del carro, principalmente a través de 4 pasos:. Sitúan en posición las piezas metálicas de chapa plana, a fin de que reciban el estampado del dibujo.","Unas enormes bobinas de acero, con un peso de aproximadamente 20 toneladas, llegan hasta la planta de prensas. Una vez aquí, pasan por un tren de rodillos para que el acero pierda la curvatura y, posteriormente, unas prensas hidráulicas lo cortan a la medida adecuada de la pieza a la que vaya destinada esa lámina o pletina.",0.9981100559234619,0.08226282785024809
automovil,"Los ocho pasos -y los cuatro años- para engendrar un auto, desde el primer dibujo hasta el lanzamiento oficial.","Pues, en este reportaje, resolvemos tus dudas repasando cada una de las cuatro etapas en las que se divide, fundamentalmente, la fabricación de un coche: prensado, chapistería, pintura …","Manijas, tapetes, interruptores, ventilas del aire acondicionado, las bolsas de aire, entre otros, están fabricados de plástico. Este material se lo utiliza mayormente en la manufactura de los coches pues según el American Chemistry Council de Estados Unidos, son durables, baratos de fabricar y se moldean en casi cualquier forma.",0.9980831146240234,0.08336011698685229
principales,"Los ocho pasos -y los cuatro años- para engendrar un auto, desde el primer dibujo hasta el lanzamiento oficial.","Por eso, a continuación Toyocosta te detallará cuáles de estos son los más usados para fabricar un auto. ¿Cuáles materiales son usados para fabricar un vehículo? Acero. Las puertas, el techo y los paneles de la carrocería están hechos de acero. Incluso algunas partes para acomodar el motor, y los escapes son hechos de acero inoxidable.","O lo que es lo mismo, la etapa del proceso de producción de un automóvil que se trata de terminar de “vestir” al carro, la cual, a su vez, se realiza a través de 3 fases principales: Ensamblaje de piezas plásticas que completan la carrocería, tal y como es el parachoques. Instalación de …",0.99801105260849,0.05304028642475109
chasis,About Press Copyright Contact us Creators Advertise Developers Terms Privacy Policy & Safety How YouTube works Test new features Press Copyright Contact us Creators ...,"Diseñar y construir un chasis para un vehículo tipo Formula SAE. OBJETIVOS ESPECÍFICOS: Diseñar un bastidor resistente, seguro y ergonómico para el vehículo de Formula SAE. Desarrollar los sistemas de suspensión, dirección y frenado para garantizar el desempeño dinámico del vehículo.","La introducción de nuevos materiales en la fabricación del chasis es una vía que permite reducir el peso de los vehículos, y en consecuencia las emisiones y el consumo.",0.9979997873306274,0.019007302171627268
gasolina,"Las emanaciones de los vehículos que tragan mucha gasolina, y la asfixia que provoca la contaminación urbana son poderosos argumentos en favor de los vehículos de energía limpia como la mejor solución si deseamos continuar disfrutando de la comodidad, el confort y las ventajas de la movilidad personal.","Esto ocurrió porque en 1879, Georg Balwin Selden registró una patente en Estados Unidos que describía todos y cada uno de los detalles referidos a la construcción de un automóvil. Fue el registro de esta patente lo que ocasionó una especia de bloqueo durante más de 15 años hasta que apareciese el primer coche a gasolina.","Roger comenzó a construir automóviles Benz también, y como resultado, la mayoría de los automóviles Benz se vendieron inicialmente en Francia. En 1897 se dio el desarrollo del “doble motor”, que constaba de dos unidades de un solo cilindro horizontal en paralelo. Sin embargo, no tuvo los resultados esperados.",0.9979129433631897,0.015253492525094033
