word_added,s1,s2,s3,similarity_w,sum_cos
aprender,"Los 8 pasos esenciales para crear un auto 13 de Junio de 2016 Aunque la tecnología sea determinante, aún se valora el trabajo artesanal en la fase de creación.","AUTOS, VEHÍCULOS, TOPS, LOS MEJORES TOPS, IMPRESIONANTE, NO LO CREERÁS, LOS PASOS para CONSTRUIR un AUTOSIGUENOS EN: https://twitter.com/TuCosmopolisVISITA N...","Fases. Antes de producir un vehículo, ha de completarse su desarrollo y validación. Los diferentes pasos necesarios para la fabricación de un vehículo están descritos más abajo, si bien, también es posible que algunos de ellos ocurran de forma paralela para optimizar el tiempo, lo que se conoce como ingeniería simultánea.Todos los pasos descritos a continuación no tienen por qué ...",0.9990843534469604,2.9302611907491922
puedes,"Los 8 pasos esenciales para crear un auto 13 de Junio de 2016 Aunque la tecnología sea determinante, aún se valora el trabajo artesanal en la fase de creación.","AUTOS, VEHÍCULOS, TOPS, LOS MEJORES TOPS, IMPRESIONANTE, NO LO CREERÁS, LOS PASOS para CONSTRUIR un AUTOSIGUENOS EN: https://twitter.com/TuCosmopolisVISITA N...","Fases. Antes de producir un vehículo, ha de completarse su desarrollo y validación. Los diferentes pasos necesarios para la fabricación de un vehículo están descritos más abajo, si bien, también es posible que algunos de ellos ocurran de forma paralela para optimizar el tiempo, lo que se conoce como ingeniería simultánea.Todos los pasos descritos a continuación no tienen por qué ...",0.999019742012024,2.9302611907491922
manera,"Los 8 pasos esenciales para crear un auto 13 de Junio de 2016 Aunque la tecnología sea determinante, aún se valora el trabajo artesanal en la fase de creación.","Fases. Antes de producir un vehículo, ha de completarse su desarrollo y validación. Los diferentes pasos necesarios para la fabricación de un vehículo están descritos más abajo, si bien, también es posible que algunos de ellos ocurran de forma paralela para optimizar el tiempo, lo que se conoce como ingeniería simultánea.Todos los pasos descritos a continuación no tienen por qué ...","En este reportaje, vamos a ver cómo se fabrica un coche, en cuatro pasos. Puede que te interese: 12 inventos que revolucionaron el automóvil. Antes de la puesta en marcha de la cadena de producción para la fabricación de un modelo concreto, numerosas personas han trabajado intensamente para que llegue ese momento.",0.9989862442016602,2.9181962063399753
tiempo,"Los 8 pasos esenciales para crear un auto 13 de Junio de 2016 Aunque la tecnología sea determinante, aún se valora el trabajo artesanal en la fase de creación.","Luego, un elevador coloca el motor en su espacio para que sea atornillado. En esta fase también se instalan las suspensiones, el cableado, el sistema de escape, los ejes, la transmisión y la ...","Para lograrlo, hay que ser un campeón de tu propio tiempo. ... 5 básicos para manejar tu tiempo con efectividad ... todo ello son tips para que cada paso que das durante el día sea firme. Pero ...",0.9989752769470216,2.9563169728172185
materiales,"Los 8 pasos esenciales para crear un auto 13 de Junio de 2016 Aunque la tecnología sea determinante, aún se valora el trabajo artesanal en la fase de creación.","Fases. Antes de producir un vehículo, ha de completarse su desarrollo y validación. Los diferentes pasos necesarios para la fabricación de un vehículo están descritos más abajo, si bien, también es posible que algunos de ellos ocurran de forma paralela para optimizar el tiempo, lo que se conoce como ingeniería simultánea.Todos los descritos a continuación no tienen por qué ...","Este material también se lo emplea para formar el chasis subyacente del vehículo o parte del esqueleto del coche, para así proteger a sus ocupantes en caso de un accidente. El peso de un auto proviene principalmente del acero, que en promedio puede contener cerca de 1.350 kg.",0.9989490509033204,2.910346220678461
cosas,"Los ocho pasos -y los cuatro años- para engendrar un auto, desde el primer dibujo hasta el lanzamiento oficial. Los encargados de elegir colores y texturas suelen evaluar diseños durante dos ...","AUTOS, VEHÍCULOS, TOPS, LOS MEJORES TOPS, IMPRESIONANTE, NO LO CREERÁS, LOS PASOS para CONSTRUIR un AUTOSIGUENOS EN: https://twitter.com/TuCosmopolisVISITA N...","Fases. Antes de producir un vehículo, ha de completarse su desarrollo y validación. Los diferentes pasos necesarios para la fabricación de un vehículo están descritos más abajo, si bien, también es posible que algunos de ellos ocurran de forma paralela para optimizar el tiempo, lo que se conoce como ingeniería simultánea.Todos los descritos a continuación no tienen por qué ...",0.9989345073699952,2.9575447741231105
buen,"Los ocho pasos -y los cuatro años- para engendrar un auto, desde el primer dibujo hasta el lanzamiento oficial. Los encargados de elegir colores y …","AUTOS, VEHÍCULOS, TOPS, LOS MEJORES TOPS, IMPRESIONANTE, NO LO CREERÁS, LOS PASOS para CONSTRUIR un AUTOSIGUENOS EN: https://twitter.com/TuCosmopolisVISITA N...","Para cumplir con estos objetivos antes de fabricar el coche el único método viable es el uso de simulación. Calidad: La construcción del vehículo va a determinar la calidad de este. Una mayor calidad conlleva normalmente también mayores costes, por ello ha de buscarse siempre un compromiso durante la planificación estratégica.",0.9988813400268556,2.969699335090221
elementos,"Los 8 pasos esenciales para crear un auto 13 de Junio de 2016 Aunque la tecnología sea determinante, aún se valora el trabajo artesanal en la fase de creación.","Fases. Antes de producir un vehículo, ha de completarse su desarrollo y validación. Los diferentes pasos necesarios para la fabricación de un vehículo están descritos más abajo, si bien, también es posible que algunos de ellos ocurran de forma paralela para optimizar el tiempo, lo que se conoce como ingeniería simultánea.Todos los pasos descritos a continuación no tienen por qué ...","En este reportaje, vamos a ver cómo se fabrica un coche, en cuatro pasos. Puede que te interese: 12 inventos que revolucionaron el automóvil. Antes de la puesta en marcha de la cadena de producción para la fabricación de un modelo concreto, numerosas personas han trabajado intensamente para que llegue ese momento.",0.998874843120575,2.9181962063399753
puede,"Los 8 pasos esenciales para crear un auto 13 de Junio de 2016 Aunque la tecnología sea determinante, aún se valora el trabajo artesanal en la fase de creación.","Fases. Antes de producir un vehículo, ha de completarse su desarrollo y validación. Los diferentes pasos necesarios para la fabricación de un vehículo están descritos más abajo, si bien, también es posible que algunos de ellos ocurran de forma paralela para optimizar el tiempo, lo que se conoce como ingeniería simultánea.Todos los pasos descritos a continuación no tienen por qué ...","AUTOS, VEHÍCULOS, TOPS, LOS MEJORES TOPS, IMPRESIONANTE, NO LO CREERÁS, LOS PASOS para CONSTRUIR un AUTOSIGUENOS EN: https://twitter.com/TuCosmopolisVISITA N...",0.9988688230514526,2.9302611907491922
pequeño,"Los 8 pasos esenciales para crear un auto 13 de Junio de 2016 Aunque la tecnología sea determinante, aún se valora el trabajo artesanal en la fase de creación.","AUTOS, VEHÍCULOS, TOPS, LOS MEJORES TOPS, IMPRESIONANTE, NO LO CREERÁS, LOS PASOS para CONSTRUIR un AUTOSIGUENOS EN: https://twitter.com/TuCosmopolisVISITA N...","Fases. Antes de producir un vehículo, ha de completarse su desarrollo y validación. Los diferentes pasos necesarios para la fabricación de un vehículo están descritos más abajo, si bien, también es posible que algunos de ellos ocurran de forma paralela para optimizar el tiempo, lo que se conoce como ingeniería simultánea.Todos los pasos descritos a continuación no tienen por qué ...",0.9988685846328736,2.9302611907491922
