word_added,s1,s2,s3,similarity_w,sum_cos
principales,"Una de las partes más visibles del coche es el panel de luminosos del salpicadero. La mayoría de los conductores son conscientes del velocímetro y del medidor de gasolina, pero hay otros elementos que tienen igual o más importancia. El tacómetro, que indica la velocid ad del motor en rotaciones por minuto (RPM).","Pedales o mandos de pie. El Acelerador: se acciona con el pie derecho y su objetivo es regular la entrada de combustible en el motor. Al presionarlo aumenta la potencia y la velocidad, y también el consumo. Cuando no se pisa, el motor sólo recibe combustible para mantenerse en marcha, funcionando al …","Un automóvil es más que eso, ya solo el motor entraña gran complejidad. Sin embargo, hagámoslo simple como el dibujo de un niño. Descubre, en Kilómetros que cuentan, las partes de un de forma sencilla y conoce todo el rendimiento que puede ofrecerte tu …",0.9990766048431396,2.893993541256883
sistemas,"Chasis. El chasis es el esqueleto de un auto. Puede ser una estructura auto portante, como una cáscara o tipo H (escalera), donde se monta el resto del vehículo. El chasis es la estructura principal donde irán montados todos los componentes del vehículo. Foto de un Chasis Auto portante Subaru. Foto de un Chasis tipo escalera Toyota Hilux.","Es, digamos el enchufe entre el motor y las ruedas a través de los demás elementos de transmisión. Se ejecuta a través del pedal; suelto está embragado y hay conexión entre el motor y las ruedas, pisado está desembragado y las ruedas quedan desconectadas del motor.","Descubre las partes de un coche de forma sencilla y conoce todo el rendimiento que puede ofrecerte tu vehículo. ¡Entra! Si a un niño le pides dibujar un coche, rápidamente trazará los círculos que forman los neumáticos, la forma de la carrocería, las lunas y, en algunos casos, las puertas o …",0.9990522861480712,2.958247836730344
parte,"Chasis. El chasis es el esqueleto de un auto. Puede ser una estructura auto portante, como una cáscara o tipo H (escalera), donde se monta el resto del vehículo. El chasis es la estructura principal donde irán montados todos los componentes del vehículo. Foto de un Chasis Auto portante Subaru. Foto de un Chasis tipo escalera Toyota Hilux.","En él están comprendidos los circuitos de encendido, de carga, de arranque y de iluminación, con un elemento común que es la batería. Ésta proporciona energía eléctrica partiendo de una energía química producida por la reacción de un electrónico (disolución de agua destilada y ácido sulfúrico). Es necesario llevar un mantenimiento adecuado de la batería, comprobando y repostando el nivel de electrolito.",Partes de un coche Motor Neumáticos Chasis Carrocería Parabrisas Asientos Tapicería Cuadros de mando,0.999033749103546,2.8762115072884296
conjunto,"No existe cuando forma un solo conjunto el motor, caja de cambios y eje motriz. – El eje motriz (par cónico-diferencial) El eje motriz, también llamado puente motriz, puede estar situado en la: o Parte delantera (vehículo de tracción delantera). o Parte trasera del vehículo (vehículo de propulsión trasera).","El chasis es el esqueleto de un auto. Puede ser una estructura auto portante, como una cáscara o tipo H (escalera), donde se monta el resto del vehículo. El chasis es la estructura principal donde irán montados todos los componentes del vehículo. Foto de un Chasis Auto portante Subaru","Básicamente, un automóvil se compone de motor, chasis y trasmisión. El motor es el elemento que transforma el combustible (gasóleo o gasolina) en movimiento, y lo trasmite a las ruedas del vehículo a través de la trasmisión (la caja de cambios), haciendo que …",0.9990277290344238,2.7318549871700957
elementos,"Las ruedas son los elementos sobre los que se apoya el automóvil y las encargadas de dirigir, propulsar o detener el mismo.","Generalmente se utilizan elementos como resortes, amortiguadores hidráulicos, ballestas metálicas, entre otros elementos. La disposición de estos elementos y su configuración otorga al vehículo características especiales, como suavidad, capacidad de carga, maniobrabilidad y estabilidad. Ver la Suspensión Mcpherson",El conjunto de componentes del automóvil que unen las ruedas con el chasis se denomina suspensión. Estos resortes metálicos y amortiguadores guían a las ruedas en su recorrido y transforman la energía cinética (de baches y cuestas) en calorífica.,0.9990253448486328,2.665873299045813
decir,Partes de un coche Motor Neumáticos Chasis Carrocería Parabrisas Asientos Tapicería Cuadros de mando,"El chasis es el esqueleto de un auto. Puede ser una estructura auto portante, como una cáscara o tipo H (escalera), donde se monta el resto del vehículo. El chasis es la estructura principal donde irán montados todos los componentes del vehículo. Foto de un Chasis Auto portante Subaru. Foto de un Chasis tipo escalera Toyota Hilux. Frenos de tambor","Las diferencias entre un automóvil mecánico y uno automático es bastante clara. A veces las preferencias por cada uno de ellos van desde la dificultad que representa hasta la comodidad, incluso se llega a decir que mientras la persona tenga más años, optará por uno mecánico.",0.9990247488021852,2.8979439938550087
dentro,"Dentro de este sistema entran el embrague, la caja de cambios o caja de velocidades, y el árbol de transmisión. El sistema de suspensión Su función principal es evitar que las irregularidades del terreno se transmitan al interior del vehículo, uniendo el chasis del vehículo con las ruedas.",@juangangelEl primer automóvil con motor de combustión interna se atribuye a Karl Friedrich Benz en la ciudad de Mannheim en 1886 con el modelo Benz Patent-M...,El conjunto de componentes del automóvil que unen las ruedas con el chasis se denomina suspensión. Estos resortes metálicos y amortiguadores guían a las ruedas en su recorrido y transforman la energía cinética (de baches y cuestas) en calorífica.,0.9989928007125854,2.8604392662019493
potencia,"Pedales o mandos de pie. El Acelerador: se acciona con el pie derecho y su objetivo es regular la entrada de combustible en el motor. Al presionarlo aumenta la potencia y la velocidad, y también el consumo. Cuando no se pisa, el motor sólo recibe combustible para mantenerse en marcha, funcionando al …","La caja de cambios es el mecanismo que permite transformar el giro y potencia del motor en movimiento y fuerza en las ruedas del auto. Esto se logra mediante un complejo sistema de piñones de diferentes tamaños y posiciones, que van acoplándose al sistema del motor. Existen dos tipos de cajas de cambios:",Curso Mecánica: Experto en Autopartes | Componentes de un AutomóvilProfesor: Jorge Antonio GuillenVisita la pagina de la cnt: www.confederaciondetalleres.org.mx,0.9989639520645142,2.9061343742946475
funcionamiento,"Su misión es orientar las ruedas directrices (delanteras) en función de la trayectoria a seguir. El piñón gira con el eje de la dirección y mueve una cremallera por medio de rótulas y bieletas, lo que disminuye el esfuerzo del conductor para mover las ruedas directrices y orientar el vehículo.",@juangangelEl primer automóvil con motor de combustión interna se atribuye a Karl Friedrich Benz en la ciudad de Mannheim en 1886 con el modelo Benz Patent-M...,"Partes de un automóvil . El motor. ... Motor de explosión (gasolina): su funcionamiento se basa en la fuerza que produce la explosión de una mezcla de aire y gasolina en el carburador. La inflamación de la mezcla se provoca mediante una chispa eléctrica que salta, en el momento adecuado en la cámara de …",0.9989296793937684,2.9184862588739033
partes,"Pedales o mandos de pie. El Acelerador: se acciona con el pie derecho y su objetivo es regular la entrada de combustible en el motor. Al presionarlo aumenta la potencia y la velocidad, y también el consumo. Cuando no se pisa, el motor sólo recibe combustible para mantenerse en marcha, funcionando al …","El chasis es el esqueleto de un auto. Puede ser una estructura auto portante, como una cáscara o tipo H (escalera), donde se monta el resto del vehículo. El chasis es la estructura principal donde irán montados todos los componentes del vehículo. Foto de un Chasis Auto portante Subaru. Foto de un Chasis tipo escalera Toyota Hilux. Frenos de tambor",Partes de un coche Motor Neumáticos Chasis Carrocería Parabrisas Asientos Tapicería Cuadros de mando,0.9989179372787476,2.823112723396821
