word_added,s1,s2,s3,similarity_w,sum_cos
principales,"Desde que el diseñador dibuja hasta que los ingenieros fabriquen en serie, el auto se gesta en un embrión que demora, estimativamente, 1.400 días en nacer.","Desde aquellas primeras fábricas de coches hasta ahora, la producción de automóviles, como es lógico, ha evolucionado enormemente, con unos procesos muchos más ágiles y rápidos. En este reportaje, vamos a ver cómo se fabrica un coche, en cuatro pasos. Puede que te interese: 12 inventos que revolucionaron el automóvil","La construcción real de vehículo se efectúa en diferentes fases. En la primera se crean vehículos virtuales en 3 dimensiones con dimensiones ideales. En una segunda fase, los primeros prototipos reales suelen fabricarse en un taller especializado para estos propósitos con una línea de producción limitada, en lugar de la fabricarse en la planta final de producción.",0.9990766048431396,0.040447163603518625
sistemas,"En este reportaje, vamos a ver cómo se fabrica un coche, en cuatro pasos. Puede que te interese: 12 inventos que revolucionaron el automóvil. Antes de la puesta en marcha de la cadena de producción para la fabricación de un modelo concreto, numerosas personas han trabajado intensamente para que llegue ese momento.","Desde que el diseñador dibuja hasta que los ingenieros fabriquen en serie, el auto se gesta en un embrión que demora, estimativamente, 1.400 días en nacer.","La fabricación de automóviles se refiere a la producción industrial de vehículos automóviles en fábricas habilitadas para ello. Es una de las etapas indispensables de la industria automotriz, junto a la comercialización.La fabricación de automóviles requiere un capital humano y financiero muy importante.. Dependiendo del tipo de vehículo, la cantidad de unidades a fabricar por día y ...",0.9990522861480713,0.06057834020685445
parte,"La fabricación de un coche se divide, fundamentalmente, en cuatro etapas: prensado, chapistería, pintura y montaje. Vamos a repasar lo que se hace en cada una de estas cuatro etapas. ¿Sabías que en las dos primeras apenas intervienen personas?","AUTOS, VEHÍCULOS, TOPS, LOS MEJORES TOPS, IMPRESIONANTE, NO LO CREERÁS, LOS PASOS para CONSTRUIR un AUTOSIGUENOS EN: https://twitter.com/TuCosmopolisVISITA N...","Desde que el diseñador dibuja hasta que los ingenieros fabriquen en serie, el auto se gesta en un embrión que demora, estimativamente, 1.400 días en nacer.",0.9990337491035461,0.0
conjunto,"AUTOS, VEHÍCULOS, TOPS, LOS MEJORES TOPS, IMPRESIONANTE, NO LO CREERÁS, LOS PASOS para CONSTRUIR un AUTOSIGUENOS EN: https://twitter.com/TuCosmopolisVISITA N...","Desde que el diseñador dibuja hasta que los ingenieros fabriquen en serie, el auto se gesta en un embrión que demora, estimativamente, 1.400 días en nacer.","Desde aquellas primeras fábricas de coches hasta ahora, la producción de automóviles, como es lógico, ha evolucionado enormemente, con unos procesos muchos más ágiles y rápidos. En este reportaje, vamos a ver cómo se fabrica un coche, en cuatro pasos. Puede que te interese: 12 inventos que revolucionaron el automóvil",0.9990277290344238,0.030856808361567612
elementos,"Desde que el diseñador dibuja hasta que los ingenieros fabriquen en serie, el auto se gesta en un embrión que demora, estimativamente, 1.400 días en nacer.","En este reportaje, vamos a ver cómo se fabrica un coche, en cuatro pasos. Puede que te interese: 12 inventos que revolucionaron el automóvil Antes de la puesta en marcha de la cadena de producción para la fabricación de un modelo concreto, numerosas personas han trabajado intensamente para que llegue ese momento.","Las puertas, el techo y los paneles de la carrocería están hechos de acero. Incluso algunas partes para acomodar el motor, y los escapes son hechos de acero inoxidable. Este material también se lo emplea para formar el chasis subyacente del vehículo o parte del esqueleto del coche, para así proteger a sus ocupantes en caso de un accidente.",0.9990253448486328,0.021423824321405514
decir,"La fabricación de un coche se divide, fundamentalmente, en cuatro etapas: prensado, chapistería, pintura y montaje. Vamos a repasar lo que se hace en cada una de estas cuatro etapas. ¿Sabías que en las dos primeras apenas intervienen personas?","La fabricación de automóviles se refiere a la producción industrial de vehículos automóviles en fábricas habilitadas para ello. Es una de las etapas indispensables de la industria automotriz, junto a la comercialización. La fabricación de automóviles requiere un capital humano y financiero muy importante. Dependiendo del tipo de vehículo, la cantidad de unidades a fabricar por día y el …","Desde que el diseñador dibuja hasta que los ingenieros fabriquen en serie, el auto se gesta en un embrión que demora, estimativamente, 1.400 días en nacer.",0.9990247488021851,0.08427215871816912
dentro,"Al comienzo del primer apartado, decíamos que un coche se fabrica de fuera hacia dentro. Pues bien, habría que añadir que, además, se fabrica de abajo hacia arriba y en dos fases. En la primera, se ensambla y suelda el piso del la fábrica de Ford lo hace en 58 segundos, y, posteriormente, se van instalando los pasos de rueda, salpicadero, laterales…hasta llegar al techo.","Los ocho pasos -y los cuatro años- para engendrar un auto, desde el primer dibujo hasta el lanzamiento oficial. Los encargados de elegir colores y texturas suelen evaluar diseños durante dos ...","Aunque a veces pueda parecer fácil, diseñar un nuevo modelo es una tarea que exige un gran esfuerzo por parte de un amplio equipo de profesionales. Desde el momento en el que se coge lápiz y ...",0.9989928007125854,0.07319532550109376
potencia,"Cómo construir un auto ratonera. Un auto ratonera (de energía potencial) es un gran proyecto de ciencia, un experimento de aula para el curso de física o una actividad divertida para el fin de semana, Diy, Kids science experiments, kids science projects,kids, children, …","¿Cómo sacarle más potencia al motor?Cuando queremos hacer más deportivo nuestro auto, pocas veces nos contentamos con hacerle cambios a la carrocería o al ta...","Uno de los mejores consejos es hacerse con un kit de admisión de rendimiento deportivo para sustituir el que trae el vehículo. Con ello se pueden conseguir desde unos 3 CV adicionales hasta 10 CV extra, todo depende de la potencia de serie con la que cuente el propulsor. Un nuevo sistema de escape de los gases es también fundamental.",0.9989639520645142,0.13575651724799725
funcionamiento,"La construcción real de vehículo se efectúa en diferentes fases. En la primera se crean vehículos virtuales en 3 dimensiones con dimensiones ideales. En una segunda fase, los primeros prototipos reales suelen fabricarse en un taller especializado para estos propósitos con una línea de producción limitada, en lugar de la fabricarse en la planta final de producción.","Desde que el diseñador dibuja hasta que los ingenieros fabriquen en serie, el auto se gesta en un embrión que demora, estimativamente, 1.400 días en nacer.","Aunque a veces pueda parecer fácil, diseñar un nuevo modelo es una tarea que exige un gran esfuerzo por parte de un amplio equipo de profesionales. Desde el momento en el que se coge lápiz y ...",0.9989296793937683,0.0
partes,"AUTOS, VEHÍCULOS, TOPS, LOS MEJORES TOPS, IMPRESIONANTE, NO LO CREERÁS, LOS PASOS para CONSTRUIR un AUTOSIGUENOS EN: https://twitter.com/TuCosmopolisVISITA N...","La fabricación de un coche se divide, fundamentalmente, en cuatro etapas: prensado, chapistería, pintura y montaje. Vamos a repasar lo que se hace en cada una de estas cuatro etapas. ¿Sabías que en las dos primeras apenas intervienen personas?","Desde que el diseñador dibuja hasta que los ingenieros fabriquen en serie, el auto se gesta en un embrión que demora, estimativamente, 1.400 días en nacer.",0.9989179372787476,0.0
