word_added,s1,s2,s3,similarity_w,sum_cos
principales,"Es autor del proyecto del nuevo Bulli de Ferrán Adriá y diseñador entre muchas otras obras del edificio Media-Tic situado en el distrito 22@ de Barcelona, un ejemplo de arquitectura sostenible.",About Press Copyright Contact us Creators Advertise Developers Terms Privacy Policy & Safety How YouTube works Test new features Press Copyright Contact us Creators ...,"Los arquitectos podemos decir que estamos de fiesta, o algo parecido, con la Bienal de Arquitectura que se esta realizando en el Centro Cultural Palacio de la Moneda; pero también quienes gustan de los autos han podido disfrutar de una muestra, el Salón del Automóvil 2006 en el Espacio Riesco, que lleva casi 5 días abierto y con una gran convocatoria.",0.9990766048431396,0.018138514372149292
sistemas,"Hace 1 día  La investigación del mercado global de Automóvil Eléctrico Y Sistemas Electrónicos Arquitectura en 2021 proporciona una descripción general básica de la industria que incluye definiciones, clasificaciones, aplicaciones y estructura de la cadena de la industria.",MULTIPLEXADO EN EL AUTOMÓVIL INTRODUCCIÓN GRUPO DE TRABAJO: SISTEMAS DE MULTIPLEXADO – CURSO 2010/11 ... BMW SERIE 3 –ARQUITECTURA ELÉCTRICA GT SISTEMAS DE MULTIPLEXADO CURSO 2010/11 ¿POR QUÉ EL BUS DE DATOS? ... tit transmite a té d l b i través de un cable propio. E t t l it í i bl En total se necesitan aquí cinco cables.,"Una breve historia de la arquitectura automotriz La mejor manera de entender por qué las proporciones y formas de los automóviles han variado tanto desde los primeros días de su concepción hasta nuestra época, es a través del empaquetamiento de sus componentes; el cual ocupa un rol muy importante en el proceso de diseño de los automóviles.",0.9990522861480713,0.0906557851551067
parte,"Frank Lloyd Wright, un gran aficionado a los coches, diseño en 1920 el conocido Road Machine; posiblemente se quedó en un prototipo de movilidad. En 1923, el eminente arquitecto del siglo XX, Adolf Loos, diseñó la carrocería de un automóvil para la marca francesa Lancia: el Con un diseño bastante peculiar que le trajo muchas críticas, propuso un habitáculo sobreelevado en su …","Hay una arquitectura que busca la sostenibilidad. Edificios que se relacionen con el mundo en que vivimos y que sean eficientes energéticamente. Diversidad,...",El edificio de Citroën en Coruña es un ejemplo de la arquitectura moderna que comienza a construirse en la ciudad a finales de los cincuenta y mediados de los sesenta. Un tipo de arquitectura ...,0.9990337491035461,0.06945606459689513
conjunto,"A principios de los años 20, los arquitectos, motivados por la dimensión tecnológica de la modernidad, comenzaron a diseñar vehículos motorizados; algunos de sus diseños fueron visionarios para la época y sirvieron como inspiración a ingenieros y fabricantes en el desarrollo de que tuvieron gran éxito. Quizás, unos de los atractivos para que los arquitectos se","Más allá de las obras a él destinadas —de las fábricas a los garajes en altura, pasando por las autopistas o las gasolineras—, el automóvil cambió la arquitectura agitando el señuelo de la producción en serie frente a una vieja dama anclada en las rutinas de una tradición intemporal, e ilusionando con el sueño de la industria a ...","El trabajo en conjunto entre estacionamiento, espacios interiores y fachadas puede entregar resultados sumamente interesantes y únicos en que el estacionamiento cumple un rol fundamental y de interés pasando a ser espacio de exhibición, el lugar en el que la obra se posa sobre el terreno o mecanismo de construcción versátil y ...",0.9990277290344238,0.022878179815541553
elementos,"El mundo de la Arquitectura explicado de manera sencilla a través de comparaciones con elementos de la cultura popular, como el cine, la música o la tecnología. ... quien en 1886 presentó el primer automóvil de la historia con motor de combustión interna. ... reproductores de DVD, y un largo sinfín de elementos tecnológicos.","Es autor del proyecto del nuevo Bulli de Ferrán Adriá y diseñador entre muchas otras obras del edificio Media-Tic situado en el distrito 22@ de Barcelona, un ejemplo de arquitectura sostenible.","Etimología. El término automóvil (del griego αὐτο ""uno mismo"", y del latín mobĭlis ""que se mueve"") se utiliza por antonomasia para referirse a los automóviles de turismo. [1] En una definición más genérica, se refiere a un vehículo autopropulsado destinado al transporte de personas o mercancías sin necesidad de carriles. [1] Existen diferentes tipos de automóviles, como ...",0.9990253448486328,0.040255493089084646
decir,"En 1923, el eminente arquitecto del siglo XX, Adolf Loos, diseñó la carrocería de un automóvil para la marca francesa Lancia: el Loosmobil. Con un diseño bastante peculiar que le trajo muchas críticas, propuso un habitáculo sobreelevado en su parte trasera que anticipa la futura construcción de caravanas a partir de los años 50.","Popurrí : Arquitectura y Automoviles. Los arquitectos podemos decir que estamos de fiesta, o algo parecido, con la Bienal de Arquitectura que se esta realizando en el Centro Cultural Palacio de la Moneda; pero también quienes gustan de los autos han podido disfrutar de una muestra, el Salón del Automóvil 2006 en el Espacio Riesco, que lleva casi 5 ...","Michael Schnell, fotógrafo alemán nos ha enviado una serie de imágenes increíbles de dos proyectos situados en la ciudad alemana de Stuttgart en los...",0.9990247488021851,0.021380514056106928
dentro,"El SARS-CoV-2, el coronavirus que causa Covid-19, es capaz de permanecer en aire dentro de un automóvil conducido durante 15 minutos por un paciente que se confirmó que tenía la enfermedad. El ...","Hacer de un coche específicamente con tus cosas y no sé qué, pues hombre, eso hay que apoquinar. Y de pronto tenemos a las fábricas de Henry Ford de las que empiezan a salir coches todos iguales unos a otros como churros. Eso era como truco de magia para …","Descarga ahora la foto Empresaria En Movimiento Dentro De Un Automóvil. Encontre más imágenes de alta resolución en la colección de iStock, que tiene un banco de fotos de 30-39 años disponible para descargar fácilmente.",0.9989928007125854,0.05742932740731257
potencia,"Lo que sí podemos recomendar es una potencia mínima para cada tipo de vehículo que le haga ser seguro en situaciones de aceleración y suficientemente agradable de conducir: Mínimo 60 CV para un coche urbano. Un vehículo urbano del segmento A, que suele medir menos de 3,6 metros de largo, es preferible con motor de gasolina, ya que lo normal es que no haga muchos kilómetros a la semana","El caballo de fuerza equivale a la potencia necesaria para levantar verticalmente y a la velocidad de un minuto, una masa de 33.000 libras. ¿Cómo calcular los caballos de un coche?","La potencia se refiere a la velocidad con que es aplicada el torque y el motor que aplica esta fuerza.Eso podemos ver en la aceleración, el vehículo más potente acelera por ejemplo de 0 a 100 en el menor tiempo posible. Un ejemplo de potencia es cuando usted empuja un carro de supermercado a lo largo de una cuadra. Ahora suponga que un automóvil empuja ese mismo carro por la misma cuadra.",0.9989639520645142,0.22310022487389497
funcionamiento,"FUNCI ONAMIENTO DEL AUTOMOVIL EL MOTOR DE COMBUSTIÓN (DIESEL) El funcionamiento es parecido al motor de explosión, pero con los siguientes variantes: • En el tiempo de admisión, los cilindros se llenan únicamente de aire por la válvula de admisión. • En el tiempo de compresión el pistón sube, comprimiendo y calentando",Funcionamiento del automóvil 2. El Sistema Eléctrico 3. El sistema de Combustible 4. Sistema de Resfrigeración 5. Sistema de Escape 6. Dirección y Alineación 7. Sistemas de Suspensión y Amortiguación 8. Sistema de Frenos 9. Energía del Movimiento 10. Sistemas de Seguridad 11. Las instrucciones en el Tránsito,"@juangangelEl sistema eléctrico del automóvil ha evolucionado desde su surgimiento en gran medida y además, son muchas las prestaciones que pueden aparecer e...",0.9989296793937683,0.22213741803923082
partes,"El chasis es el esqueleto de un auto. Puede ser una estructura auto portante, como una cáscara o tipo H (escalera), donde se monta el resto del vehículo. El chasis es la estructura principal donde irán montados todos los componentes del vehículo. Foto de un Chasis Auto portante Subaru. Foto de un Chasis tipo escalera Toyota Hilux. Frenos de tambor","Descubre las partes de un coche de forma sencilla y conoce todo el rendimiento que puede ofrecerte tu vehículo. ¡Entra! Si a un niño le pides dibujar un coche, rápidamente trazará los círculos que forman los neumáticos, la forma de la carrocería, las lunas y, en algunos casos, las puertas o …","Partes de un automóvil . El motor. Se trata de una máquina destinada a producir movimiento mediante la transformación de la energía química en energía mecánica. El carburador es el dispositivo encargado de mezclar el aire y la gasolina. Tiene un depósito encargado de mantener constante el nivel de combustible a la salida del surtidor, o ...",0.9989179372787476,0.057788099378554225
